install_condition: 1 = trenched; 2 = bored; 3 = attached,,,
ch_index,install_condition,easting,northing
6520,1,619388,4281322
6521,1,619387,4281324
6522,1,619385,4281325
6523,1,619384,4281326
6524,1,619383,4281328
6525,1,619381,4281329
6526,1,619380,4281331
6527,1,619378,4281332
6528,1,619377,4281333
6529,1,619375,4281335
6530,1,619374,4281336
6531,1,619373,4281338
6532,1,619371,4281339
6533,1,619370,4281340
6534,1,619368,4281342
6535,1,619367,4281343
6536,1,619365,4281345
6537,1,619364,4281346
6538,1,619363,4281347
6539,1,619361,4281349
6540,1,619360,4281350
6541,1,619358,4281352
6542,1,619357,4281353
6543,1,619356,4281354
6544,1,619354,4281356
6545,1,619353,4281357
6546,1,619351,4281359
6547,1,619350,4281360
6548,1,619348,4281361
6549,1,619347,4281363
6550,1,619346,4281364
6551,1,619344,4281366
6552,1,619343,4281367
6553,1,619341,4281368
6554,1,619340,4281370
6555,1,619338,4281371
6556,1,619337,4281373
6557,1,619336,4281374
6558,1,619334,4281375
6559,1,619333,4281377
6560,1,619331,4281378
6561,1,619330,4281380
6562,1,619328,4281381
6563,1,619327,4281382
6564,1,619326,4281384
6565,1,619324,4281385
6566,1,619323,4281387
6567,1,619321,4281388
6568,1,619320,4281389
6569,1,619318,4281391
6570,1,619317,4281392
6571,1,619316,4281394
6572,1,619314,4281395
6573,1,619313,4281396
6574,1,619311,4281398
6575,1,619310,4281399
6576,1,619308,4281401
6577,1,619307,4281402
6578,1,619306,4281403
6579,1,619304,4281405
6580,1,619303,4281406
6581,1,619301,4281408
6582,1,619300,4281409
6583,1,619299,4281411
6584,1,619297,4281412
6585,1,619296,4281413
6586,1,619294,4281414
6587,1,619292,4281416
6588,1,619291,4281417
6589,1,619289,4281418
6590,1,619288,4281419
6591,1,619286,4281421
6592,1,619284,4281422
6593,1,619283,4281423
6594,1,619281,4281424
6595,1,619280,4281425
6596,1,619278,4281427
6597,1,619277,4281428
6598,1,619275,4281429
6599,1,619273,4281430
6600,1,619272,4281432
6601,1,619270,4281433
6602,1,619269,4281434
6603,1,619267,4281435
6604,1,619266,4281436
6605,1,619264,4281438
6606,1,619262,4281439
6607,1,619261,4281440
6608,1,619259,4281442
6609,1,619258,4281443
6610,1,619257,4281444
6611,1,619255,4281446
6612,1,619254,4281447
6613,1,619252,4281449
6614,1,619251,4281450
6615,1,619250,4281452
6616,1,619248,4281453
6617,1,619247,4281454
6618,1,619245,4281456
6619,1,619244,4281457
6620,1,619243,4281459
6621,1,619241,4281460
6622,1,619240,4281462
6623,1,619238,4281463
6624,1,619237,4281464
6625,1,619236,4281466
6626,1,619234,4281467
6627,1,619233,4281469
6628,1,619231,4281470
6629,1,619230,4281472
6630,1,619229,4281473
6631,1,619227,4281474
6632,1,619226,4281476
6633,1,619224,4281477
6634,1,619223,4281479
6635,1,619222,4281480
6636,1,619220,4281482
6637,1,619219,4281483
6638,1,619217,4281484
6639,1,619216,4281486
6640,1,619215,4281487
6641,1,619213,4281489
6642,1,619212,4281490
6643,1,619210,4281492
6644,1,619209,4281493
6645,1,619208,4281494
6646,1,619206,4281496
6647,1,619205,4281497
6648,1,619203,4281499
6649,1,619202,4281500
6650,1,619201,4281502
6651,1,619199,4281503
6652,1,619198,4281504
6653,1,619196,4281506
6654,1,619195,4281507
6655,1,619194,4281509
6656,1,619192,4281510
6657,1,619191,4281512
6658,1,619189,4281513
6659,1,619188,4281514
6660,1,619187,4281516
6661,1,619185,4281517
6662,1,619184,4281519
6663,1,619182,4281520
6664,1,619181,4281522
6665,1,619180,4281523
6666,1,619178,4281525
6667,1,619177,4281526
6668,1,619175,4281527
6669,1,619174,4281529
6670,1,619173,4281530
6671,1,619171,4281532
6672,1,619170,4281533
6673,1,619168,4281535
6674,1,619167,4281536
6675,1,619166,4281537
6676,1,619164,4281539
6677,1,619163,4281540
6678,1,619161,4281541
6679,1,619160,4281543
6680,1,619158,4281544
6681,1,619157,4281545
6682,1,619155,4281547
6683,1,619154,4281548
6684,1,619152,4281550
6685,1,619151,4281551
6686,1,619150,4281552
6687,1,619148,4281554
6688,1,619147,4281555
6689,1,619145,4281556
6690,1,619144,4281558
6691,1,619142,4281559
6692,1,619141,4281560
6693,1,619139,4281562
6694,1,619138,4281563
6695,1,619136,4281565
6696,1,619135,4281566
6697,1,619133,4281567
6698,1,619132,4281568
6699,1,619130,4281570
6700,1,619129,4281571
6701,1,619127,4281572
6702,1,619125,4281573
6703,1,619124,4281575
6704,1,619122,4281576
6705,1,619121,4281577
6706,1,619119,4281578
6707,1,619118,4281580
6708,1,619116,4281581
6709,1,619115,4281582
6710,1,619113,4281583
6711,1,619111,4281585
6712,1,619110,4281586
6713,1,619108,4281587
6714,1,619107,4281588
6715,1,619105,4281590
6716,1,619104,4281591
6717,1,619102,4281592
6718,1,619101,4281593
6719,1,619099,4281595
6720,1,619097,4281596
6721,1,619096,4281597
6722,1,619094,4281599
6723,1,619093,4281600
6724,1,619091,4281601
6725,1,619090,4281602
6726,1,619088,4281604
6727,1,619087,4281605
6728,1,619085,4281606
6729,1,619083,4281607
6730,1,619082,4281609
6731,1,619080,4281610
6732,1,619079,4281611
6733,1,619077,4281612
6734,1,619076,4281614
6735,1,619074,4281615
6736,1,619072,4281616
6737,1,619071,4281617
6738,1,619069,4281618
6739,1,619068,4281619
6740,1,619066,4281620
6741,1,619064,4281622
6742,1,619063,4281623
6743,1,619061,4281624
6744,1,619059,4281625
6745,1,619058,4281626
6746,1,619056,4281627
6747,1,619054,4281628
6748,1,619053,4281629
6749,1,619051,4281631
6750,1,619049,4281632
6751,1,619048,4281633
6752,1,619046,4281634
6753,1,619044,4281635
6754,1,619043,4281636
6755,1,619041,4281637
6756,1,619039,4281638
6757,1,619038,4281639
6758,1,619036,4281641
6759,1,619034,4281642
6760,1,619033,4281643
6761,1,619031,4281644
6762,1,619029,4281645
6763,1,619028,4281646
6764,1,619026,4281647
6765,1,619024,4281648
6766,1,619023,4281649
6767,1,619021,4281651
6768,1,619019,4281652
6769,1,619018,4281653
6770,1,619016,4281654
6771,1,619014,4281655
6772,1,619013,4281656
6773,1,619011,4281657
6774,1,619009,4281658
6775,1,619008,4281659
6776,1,619006,4281661
6777,1,619004,4281662
6778,1,619003,4281663
6779,1,619001,4281664
6780,1,618999,4281665
6781,1,618997,4281666
6782,1,618996,4281667
6783,1,618994,4281667
6784,1,618992,4281668
6785,1,618990,4281669
6786,1,618989,4281670
6787,1,618987,4281671
6788,1,618985,4281672
6789,1,618983,4281673
6790,1,618982,4281674
6791,1,618980,4281675
6792,1,618978,4281676
6793,1,618976,4281677
6794,1,618975,4281678
6795,1,618973,4281679
6796,1,618971,4281680
6797,1,618969,4281681
6798,1,618968,4281682
6799,1,618966,4281683
6800,1,618964,4281684
6801,1,618962,4281685
6802,1,618960,4281686
6803,1,618959,4281687
6804,1,618957,4281687
6805,1,618955,4281688
6806,1,618953,4281689
6807,1,618952,4281690
6808,1,618950,4281691
6809,1,618948,4281692
6810,1,618946,4281693
6811,1,618945,4281694
6812,1,618943,4281695
6813,1,618941,4281696
6814,1,618939,4281697
6815,1,618938,4281698
6816,1,618936,4281699
6817,1,618934,4281700
6818,1,618932,4281701
6819,1,618931,4281702
6820,1,618929,4281702
6821,1,618927,4281703
6822,1,618925,4281704
6823,1,618923,4281705
6824,1,618921,4281705
6825,1,618919,4281706
6826,1,618917,4281707
6827,1,618916,4281707
6828,1,618914,4281708
6829,1,618912,4281709
6830,1,618910,4281710
6831,1,618908,4281710
6832,1,618906,4281711
6833,1,618904,4281712
6834,1,618903,4281713
6835,1,618901,4281713
6836,1,618899,4281714
6837,1,618897,4281715
6838,1,618895,4281716
6839,1,618893,4281716
6840,1,618891,4281717
6841,1,618890,4281718
6842,1,618888,4281719
6843,1,618886,4281719
6844,1,618884,4281720
6845,1,618882,4281721
6846,1,618880,4281721
6847,1,618878,4281722
6848,1,618877,4281723
6849,1,618875,4281723
6850,1,618873,4281724
6851,1,618871,4281725
6852,1,618869,4281725
6853,1,618867,4281726
6854,1,618865,4281726
6855,1,618863,4281727
6856,1,618861,4281728
6857,1,618859,4281728
6858,1,618857,4281729
6859,1,618855,4281729
6860,1,618854,4281730
6861,1,618852,4281730
6862,1,618850,4281731
6863,1,618848,4281732
6864,1,618846,4281732
6865,1,618844,4281733
6866,1,618842,4281733
6867,1,618840,4281734
6868,1,618838,4281735
6869,1,618836,4281735
6870,1,618834,4281736
6871,1,618833,4281736
6872,1,618831,4281737
6873,1,618829,4281738
6874,1,618827,4281738
6875,1,618825,4281739
6876,1,618823,4281739
6877,1,618821,4281740
6878,1,618819,4281741
6879,1,618817,4281741
6880,1,618815,4281742
6881,1,618813,4281742
6882,1,618812,4281743
6883,1,618810,4281743
6884,1,618808,4281744
6885,1,618806,4281744
6886,1,618804,4281745
6887,1,618802,4281745
6888,1,618800,4281746
6889,1,618798,4281746
6890,1,618796,4281747
6891,1,618794,4281747
6892,1,618792,4281747
6893,1,618790,4281748
6894,1,618788,4281748
6895,1,618786,4281749
6896,1,618784,4281749
6897,1,618782,4281749
6898,1,618780,4281750
6899,1,618778,4281750
6900,1,618776,4281751
6901,1,618774,4281751
6902,1,618772,4281751
6903,1,618771,4281752
6904,1,618769,4281752
6905,1,618767,4281753
6906,1,618765,4281753
6907,1,618763,4281753
6908,1,618761,4281754
6909,1,618759,4281754
6910,1,618757,4281755
6911,1,618755,4281755
6912,1,618753,4281755
6913,1,618751,4281756
6914,1,618749,4281756
6915,1,618747,4281757
6916,1,618745,4281757
6917,1,618743,4281758
6918,1,618741,4281758
6919,1,618739,4281758
6920,1,618737,4281759
6921,1,618735,4281759
6922,1,618733,4281759
6923,1,618731,4281759
6924,1,618729,4281760
6925,1,618727,4281760
6926,1,618725,4281760
6927,1,618723,4281760
6928,1,618721,4281760
6929,1,618719,4281761
6930,1,618717,4281761
6931,1,618715,4281761
6932,1,618713,4281761
6933,1,618711,4281761
6934,1,618709,4281761
6935,1,618707,4281762
6936,1,618705,4281762
6937,1,618703,4281762
6938,1,618701,4281762
6939,1,618699,4281762
6940,1,618697,4281763
6941,1,618695,4281763
6942,1,618693,4281763
6943,1,618691,4281763
6944,1,618689,4281763
6945,1,618687,4281763
6946,1,618685,4281764
6947,2,618683,4281764
6948,1,618682,4281764
6949,1,618680,4281764
6950,1,618678,4281764
6951,1,618676,4281765
6952,1,618674,4281765
6953,1,618672,4281765
6954,1,618670,4281765
6955,1,618668,4281765
6956,1,618666,4281766
6957,1,618664,4281766
6958,1,618662,4281766
6959,1,618660,4281766
6960,1,618658,4281766
6961,1,618656,4281766
6962,1,618654,4281767
6963,1,618652,4281767
6964,1,618650,4281767
6965,1,618648,4281767
6966,1,618646,4281767
6967,1,618644,4281768
6968,1,618642,4281768
6969,1,618640,4281768
6970,1,618638,4281768
6971,1,618636,4281768
6972,1,618634,4281768
6973,1,618632,4281769
6974,1,618630,4281769
6975,1,618628,4281769
6976,1,618626,4281769
6977,1,618624,4281769
6978,1,618622,4281769
6979,1,618620,4281769
6980,1,618618,4281769
6981,1,618616,4281769
6982,1,618614,4281769
6983,1,618612,4281769
6984,1,618610,4281769
6985,1,618608,4281769
6986,1,618606,4281769
6987,1,618604,4281769
6988,1,618602,4281769
6989,1,618600,4281769
6990,1,618598,4281768
6991,1,618596,4281768
6992,1,618594,4281768
6993,1,618592,4281768
6994,1,618590,4281768
6995,1,618588,4281768
6996,1,618586,4281768
6997,1,618584,4281768
6998,1,618582,4281768
6999,1,618580,4281768
7000,1,618578,4281768
7001,1,618576,4281768
7002,1,618574,4281768
7003,1,618572,4281768
7004,1,618570,4281768
7005,1,618568,4281768
7006,1,618566,4281768
7007,1,618564,4281768
7008,1,618562,4281768
7009,1,618560,4281768
7010,1,618558,4281768
7011,1,618556,4281768
7012,1,618554,4281768
7013,1,618552,4281768
7014,1,618550,4281768
7015,1,618548,4281768
7016,1,618546,4281768
7017,1,618544,4281768
7018,1,618542,4281768
7019,1,618540,4281768
7020,1,618538,4281768
7021,1,618536,4281767
7022,2,618534,4281767
7023,2,618532,4281767
7024,2,618530,4281767
7025,2,618528,4281767
7026,2,618526,4281767
7027,2,618524,4281767
7028,2,618522,4281767
7029,2,618520,4281767
7030,2,618518,4281767
7031,2,618516,4281767
7032,2,618514,4281767
7033,2,618512,4281767
7034,2,618510,4281767
7035,2,618508,4281767
7036,2,618506,4281767
7037,2,618504,4281767
7038,2,618502,4281767
7039,2,618500,4281768
7040,2,618498,4281768
7041,2,618496,4281768
7042,2,618494,4281768
7043,2,618492,4281768
7044,2,618490,4281768
7045,2,618488,4281769
7046,2,618486,4281769
7047,2,618484,4281769
7048,2,618482,4281769
7049,2,618480,4281769
7050,2,618478,4281769
7051,2,618476,4281770
7052,2,618474,4281770
7053,2,618472,4281770
7054,2,618470,4281770
7055,2,618468,4281770
7056,2,618466,4281770
7057,2,618464,4281771
7058,2,618462,4281771
7059,2,618460,4281771
7060,2,618458,4281771
7061,2,618456,4281771
7062,2,618454,4281771
7063,2,618452,4281772
7064,2,618450,4281772
7065,2,618448,4281772
7066,2,618446,4281772
7067,2,618444,4281772
7068,2,618442,4281772
7069,2,618440,4281773
7070,2,618438,4281773
7071,2,618436,4281773
7072,2,618434,4281773
7073,2,618432,4281773
7074,2,618430,4281773
7075,2,618428,4281774
7076,2,618426,4281774
7077,2,618424,4281774
7078,2,618422,4281774
7079,2,618420,4281774
7080,2,618418,4281774
7081,2,618416,4281775
7082,2,618414,4281775
7083,2,618412,4281775
7084,2,618410,4281775
7085,2,618408,4281775
7086,2,618406,4281775
7087,2,618404,4281776
7088,2,618402,4281776
7089,2,618400,4281776
7090,2,618398,4281776
7091,2,618396,4281776
7092,2,618394,4281776
7093,2,618392,4281777
7094,2,618390,4281777
7095,2,618388,4281777
7096,2,618386,4281777
7097,2,618384,4281777
7098,2,618382,4281777
7099,2,618380,4281778
7100,2,618378,4281778
7101,2,618376,4281778
7102,2,618374,4281778
7103,2,618372,4281778
7104,2,618370,4281778
7105,2,618368,4281779
7106,2,618366,4281779
7107,2,618364,4281779
7108,2,618362,4281779
7109,2,618360,4281779
7110,2,618358,4281779
7111,2,618356,4281780
7112,2,618354,4281780
7113,2,618352,4281780
7114,2,618350,4281780
7115,2,618348,4281780
7116,1,618346,4281780
7117,1,618344,4281781
7118,1,618342,4281781
7119,1,618340,4281781
7120,1,618338,4281781
7121,1,618336,4281781
7122,1,618334,4281781
7123,1,618332,4281781
7124,1,618330,4281782
7125,1,618328,4281782
7126,1,618326,4281782
7127,1,618324,4281782
7128,1,618322,4281782
7129,1,618320,4281782
7130,1,618318,4281783
7131,1,618316,4281783
7132,1,618314,4281783
7133,1,618312,4281783
7134,1,618310,4281783
7135,1,618308,4281783
7136,1,618306,4281784
7137,1,618304,4281784
7138,1,618302,4281784
7139,1,618300,4281784
7140,1,618298,4281784
7141,1,618296,4281784
7142,1,618294,4281785
7143,1,618292,4281785
7144,1,618290,4281785
7145,1,618289,4281785
7146,1,618287,4281785
7147,1,618285,4281785
7148,1,618283,4281786
7149,1,618281,4281786
7150,1,618279,4281786
7151,1,618277,4281786
7152,1,618275,4281786
7153,1,618273,4281786
7154,1,618271,4281787
7155,1,618269,4281787
7156,1,618267,4281787
7157,1,618265,4281787
7158,1,618263,4281787
7159,1,618261,4281787
7160,1,618259,4281788
7161,1,618257,4281788
7162,1,618255,4281788
7163,1,618253,4281788
7164,1,618251,4281788
7165,1,618249,4281788
7166,1,618247,4281788
7167,1,618245,4281788
7168,1,618243,4281788
7169,1,618241,4281788
7170,1,618239,4281788
7171,1,618237,4281788
7172,1,618235,4281788
7173,1,618233,4281788
7174,1,618231,4281788
7175,1,618229,4281788
7176,1,618227,4281788
7177,2,618225,4281788
7178,2,618223,4281788
7179,2,618221,4281788
7180,2,618219,4281788
7181,2,618217,4281788
7182,2,618215,4281788
7183,2,618213,4281788
7184,2,618211,4281788
7185,2,618209,4281788
7186,2,618207,4281788
7187,2,618205,4281788
7188,2,618203,4281788
7189,2,618201,4281788
7190,2,618199,4281788
7191,2,618197,4281788
7192,2,618195,4281788
7193,2,618193,4281788
7194,2,618191,4281788
7195,2,618189,4281788
7196,2,618187,4281788
7197,2,618185,4281788
7198,2,618183,4281788
7199,2,618181,4281788
7200,2,618179,4281788
7201,2,618177,4281788
7202,2,618175,4281788
7203,2,618173,4281788
7204,2,618171,4281788
7205,2,618169,4281788
7206,2,618167,4281788
7207,2,618165,4281788
7208,2,618163,4281788
7209,2,618161,4281788
7210,2,618159,4281788
7211,2,618157,4281788
7212,2,618155,4281788
7213,2,618153,4281788
7214,2,618151,4281788
7215,2,618149,4281788
7216,2,618147,4281788
7217,2,618145,4281788
7218,2,618143,4281788
7219,2,618141,4281788
7220,2,618139,4281788
7221,2,618137,4281788
7222,2,618135,4281788
7223,2,618133,4281788
7224,2,618131,4281788
7225,2,618129,4281788
7226,2,618127,4281788
7227,2,618125,4281788
7228,2,618123,4281788
7229,2,618121,4281788
7230,2,618119,4281788
7231,2,618117,4281788
7232,2,618115,4281788
7233,2,618113,4281788
7234,2,618111,4281788
7235,2,618109,4281788
7236,2,618107,4281788
7237,2,618105,4281788
7238,2,618103,4281788
7239,2,618101,4281788
7240,2,618099,4281788
7241,2,618097,4281788
7242,2,618095,4281788
7243,2,618093,4281788
7244,2,618091,4281788
7245,2,618089,4281788
7246,2,618087,4281788
7247,2,618085,4281788
7248,2,618083,4281788
7249,2,618081,4281788
7250,2,618079,4281788
7251,2,618077,4281788
7252,2,618075,4281788
7253,2,618073,4281788
7254,2,618071,4281788
7255,2,618069,4281788
7256,2,618067,4281788
7257,2,618065,4281788
7258,2,618063,4281788
7259,2,618061,4281788
7260,2,618059,4281788
7261,2,618057,4281788
7262,2,618055,4281788
7263,2,618053,4281788
7264,2,618051,4281788
7265,2,618049,4281788
7266,2,618047,4281788
7267,2,618045,4281788
7268,2,618043,4281788
7269,2,618041,4281788
7270,2,618039,4281788
7271,2,618037,4281788
7272,2,618035,4281788
7273,2,618033,4281788
7274,2,618031,4281788
7275,2,618029,4281788
7276,2,618027,4281788
7277,2,618025,4281788
7278,2,618023,4281788
7279,2,618021,4281788
7280,2,618019,4281788
7281,2,618017,4281788
7282,2,618015,4281788
7283,2,618013,4281788
7284,2,618011,4281788
7285,2,618009,4281788
7286,2,618007,4281788
7287,2,618005,4281788
7288,2,618003,4281788
7289,2,618001,4281788
7290,2,617999,4281789
7291,2,617997,4281789
7292,2,617995,4281789
7293,2,617993,4281789
7294,2,617991,4281789
7295,2,617989,4281789
7296,2,617987,4281789
7297,2,617985,4281789
7298,2,617983,4281789
7299,2,617981,4281789
7300,2,617979,4281789
7301,2,617977,4281789
7302,2,617975,4281789
7303,2,617973,4281789
7304,2,617971,4281789
7305,2,617969,4281789
7306,2,617967,4281789
7307,2,617965,4281789
7308,2,617963,4281789
7309,2,617961,4281789
7310,2,617959,4281789
7311,2,617957,4281789
7312,2,617955,4281789
7313,2,617953,4281789
7314,2,617951,4281789
7315,2,617949,4281789
7316,2,617947,4281789
7317,2,617945,4281789
7318,2,617943,4281789
7319,2,617941,4281789
7320,2,617939,4281789
7321,2,617937,4281789
7322,2,617935,4281789
7323,2,617933,4281789
7324,2,617931,4281789
7325,2,617929,4281789
7326,2,617927,4281789
7327,2,617925,4281789
7328,2,617923,4281789
7329,2,617921,4281789
7330,2,617919,4281789
7331,2,617917,4281789
7332,2,617915,4281789
7333,2,617913,4281789
7334,2,617911,4281789
7335,2,617909,4281789
7336,2,617907,4281789
7337,2,617905,4281789
7338,2,617903,4281789
7339,2,617901,4281789
7340,2,617899,4281789
7341,2,617897,4281789
7342,2,617895,4281789
7343,2,617893,4281789
7344,2,617891,4281789
7345,2,617889,4281789
7346,2,617887,4281789
7347,2,617885,4281789
7348,2,617883,4281789
7349,2,617881,4281789
7350,2,617879,4281789
7351,2,617877,4281789
7352,2,617875,4281789
7353,2,617873,4281789
7354,2,617871,4281789
7355,2,617869,4281789
7356,2,617867,4281789
7357,2,617865,4281789
7358,2,617863,4281789
7359,2,617861,4281789
7360,2,617859,4281789
7361,2,617857,4281789
7362,1,617855,4281789
7363,1,617853,4281789
7364,1,617851,4281789
7365,1,617849,4281789
7366,1,617847,4281789
7367,1,617845,4281789
7368,1,617843,4281789
7369,1,617841,4281789
7370,1,617839,4281789
7371,1,617837,4281789
7372,1,617835,4281789
7373,1,617833,4281789
7374,1,617831,4281789
7375,1,617829,4281789
7376,1,617827,4281789
7377,1,617825,4281789
7378,1,617823,4281789
7379,1,617821,4281789
7380,1,617819,4281789
7381,1,617817,4281789
7382,1,617815,4281789
7383,1,617813,4281789
7384,1,617811,4281789
7385,1,617809,4281789
7386,1,617807,4281789
7387,1,617805,4281789
7388,1,617803,4281789
7389,1,617801,4281789
7390,1,617799,4281789
7391,1,617797,4281789
7392,1,617795,4281789
7393,1,617793,4281789
7394,1,617791,4281789
7395,1,617789,4281789
7396,1,617787,4281789
7397,1,617785,4281789
7398,1,617783,4281789
7399,1,617781,4281789
7400,1,617779,4281789
7401,1,617777,4281789
7402,1,617775,4281789
7403,1,617773,4281789
7404,1,617771,4281789
7405,1,617769,4281789
7406,1,617767,4281789
7407,1,617765,4281789
7408,1,617763,4281789
7409,1,617761,4281789
7410,1,617759,4281789
7411,1,617757,4281789
7412,1,617755,4281789
7413,1,617753,4281789
7414,1,617751,4281789
7415,1,617749,4281789
7416,1,617747,4281789
7417,1,617745,4281789
7418,1,617743,4281789
7419,1,617741,4281788
7420,1,617739,4281788
7421,1,617737,4281788
7422,1,617735,4281787
7423,1,617733,4281787
7424,1,617731,4281787
7425,1,617729,4281786
7426,1,617727,4281786
7427,1,617725,4281786
7428,1,617723,4281785
7429,1,617721,4281785
7430,1,617719,4281784
7431,1,617717,4281784
7432,1,617715,4281784
7433,1,617713,4281783
7434,1,617711,4281783
7435,1,617709,4281783
7436,1,617707,4281783
7437,1,617705,4281783
7438,1,617703,4281783
7439,1,617701,4281783
7440,1,617699,4281783
7441,1,617697,4281783
7442,1,617695,4281783
7443,1,617693,4281783
7444,1,617691,4281783
7445,1,617689,4281783
7446,1,617687,4281783
7447,1,617685,4281783
7448,1,617683,4281783
7449,1,617681,4281783
7450,1,617679,4281783
7451,1,617677,4281783
7452,1,617675,4281783
7453,1,617673,4281783
7454,1,617671,4281783
7455,1,617669,4281783
7456,1,617667,4281783
7457,1,617665,4281783
7458,1,617663,4281783
7459,1,617661,4281783
7460,1,617659,4281783
7461,1,617657,4281783
7462,1,617655,4281783
7463,1,617653,4281783
7464,1,617651,4281783
7465,1,617649,4281783
7466,1,617647,4281783
7467,1,617645,4281782
7468,1,617643,4281782
7469,1,617641,4281782
7470,1,617639,4281782
7471,1,617637,4281782
7472,1,617635,4281782
7473,1,617633,4281782
7474,1,617631,4281782
7475,1,617629,4281782
7476,1,617627,4281782
7477,1,617625,4281782
7478,1,617623,4281782
7479,1,617621,4281782
7480,1,617619,4281782
7481,1,617617,4281782
7482,1,617615,4281782
7483,1,617613,4281782
7484,1,617611,4281782
7485,1,617609,4281782
7486,1,617607,4281782
7487,1,617605,4281782
7488,1,617603,4281782
7489,1,617601,4281782
7490,1,617599,4281782
7491,1,617597,4281782
7492,1,617595,4281782
7493,1,617593,4281782
7494,1,617591,4281782
7495,1,617589,4281782
7496,1,617587,4281782
7497,1,617585,4281782
7498,1,617583,4281782
7499,1,617581,4281782
7500,1,617579,4281782
7501,1,617577,4281782
7502,1,617575,4281782
7503,1,617573,4281782
7504,1,617571,4281782
7505,1,617569,4281782
7506,1,617567,4281782
7507,1,617565,4281782
7508,1,617563,4281782
7509,1,617561,4281782
7510,1,617559,4281782
7511,1,617557,4281782
7512,1,617555,4281782
7513,1,617553,4281782
7514,1,617551,4281782
7515,1,617549,4281782
7516,1,617547,4281782
7517,1,617545,4281782
7518,1,617543,4281782
7519,1,617541,4281782
7520,1,617539,4281782
7521,1,617537,4281782
7522,1,617535,4281782
7523,1,617533,4281782
7524,1,617531,4281782
7525,1,617529,4281782
7526,1,617527,4281782
7527,1,617525,4281782
7528,1,617523,4281782
7529,1,617521,4281782
7530,1,617519,4281782
7531,1,617517,4281782
7532,1,617515,4281782
7533,1,617513,4281781
7534,1,617511,4281781
7535,1,617509,4281781
7536,1,617507,4281781
7537,1,617505,4281781
7538,1,617503,4281781
7539,1,617501,4281781
7540,1,617499,4281781
7541,1,617497,4281781
7542,1,617495,4281781
7543,1,617493,4281781
7544,1,617491,4281781
7545,1,617489,4281781
7546,1,617487,4281781
7547,1,617485,4281781
7548,1,617483,4281781
7549,1,617481,4281781
7550,1,617479,4281781
7551,1,617477,4281781
7552,1,617475,4281781
7553,1,617473,4281781
7554,1,617471,4281781
7555,1,617469,4281781
7556,1,617467,4281781
7557,1,617465,4281781
7558,1,617463,4281781
7559,1,617461,4281781
7560,1,617459,4281781
7561,1,617457,4281781
7562,1,617455,4281781
7563,1,617453,4281781
7564,1,617451,4281781
7565,1,617449,4281781
7566,1,617447,4281781
7567,1,617445,4281781
7568,1,617443,4281781
7569,1,617441,4281781
7570,1,617439,4281781
7571,1,617437,4281781
7572,1,617435,4281781
7573,1,617433,4281781
7574,1,617431,4281781
7575,1,617429,4281781
7576,1,617427,4281781
7577,1,617425,4281781
7578,1,617423,4281781
7579,1,617421,4281781
7580,1,617419,4281781
7581,1,617417,4281781
7582,1,617415,4281781
7583,1,617413,4281781
7584,1,617411,4281781
7585,1,617409,4281781
7586,1,617407,4281781
7587,1,617405,4281781
7588,1,617403,4281781
7589,1,617401,4281781
7590,1,617399,4281781
7591,1,617397,4281781
7592,1,617395,4281781
7593,1,617393,4281781
7594,1,617391,4281781
7595,1,617389,4281781
7596,1,617387,4281781
7597,1,617385,4281781
7598,1,617383,4281780
7599,1,617381,4281780
7600,1,617379,4281780
7601,1,617377,4281780
7602,1,617375,4281780
7603,1,617373,4281780
7604,1,617371,4281780
7605,1,617369,4281780
7606,1,617367,4281780
7607,1,617365,4281780
7608,1,617363,4281780
7609,1,617361,4281780
7610,1,617359,4281780
7611,1,617357,4281780
7612,1,617355,4281780
7613,1,617353,4281780
7614,1,617351,4281780
7615,1,617349,4281780
7616,1,617347,4281780
7617,1,617345,4281780
7618,1,617343,4281780
7619,1,617341,4281780
7620,1,617339,4281780
7621,1,617337,4281780
7622,1,617335,4281780
7623,1,617333,4281780
7624,1,617331,4281780
7625,1,617329,4281780
7626,1,617327,4281780
7627,1,617325,4281780
7628,1,617323,4281780
7629,1,617321,4281780
7630,1,617319,4281780
7631,1,617317,4281780
7632,1,617315,4281780
7633,1,617313,4281779
7634,1,617311,4281779
7635,1,617309,4281779
7636,1,617307,4281779
7637,1,617305,4281779
7638,1,617303,4281778
7639,1,617301,4281778
7640,1,617299,4281778
7641,1,617297,4281778
7642,1,617295,4281777
7643,1,617293,4281777
7644,1,617291,4281777
7645,1,617289,4281777
7646,1,617287,4281777
7647,1,617285,4281776
7648,1,617283,4281776
7649,1,617281,4281776
7650,1,617279,4281776
7651,1,617277,4281776
7652,1,617275,4281776
7653,1,617273,4281776
7654,1,617271,4281776
7655,1,617269,4281776
7656,1,617267,4281776
7657,1,617265,4281776
7658,1,617263,4281776
7659,1,617261,4281776
7660,1,617259,4281776
7661,1,617257,4281776
7662,1,617255,4281776
7663,1,617253,4281776
7664,1,617251,4281776
7665,1,617249,4281776
7666,1,617247,4281776
7667,1,617245,4281776
7668,1,617243,4281776
7669,1,617241,4281776
7670,1,617239,4281776
7671,1,617237,4281776
7672,1,617235,4281776
7673,1,617233,4281776
7674,1,617231,4281776
7675,1,617229,4281776
7676,1,617227,4281776
7677,1,617225,4281776
7678,1,617223,4281776
7679,1,617221,4281776
7680,1,617219,4281776
7681,1,617217,4281776
